,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,Attrition_Encoded
914,55,No,0,177,Research & Development,8,1,Medical,4,Male,2,Healthcare Representative,2,Divorced,13577,25592,1,15,3,4,1,34,3,3,33,9,15,0
915,21,Yes,2,251,Research & Development,10,2,Life Sciences,1,Female,2,Laboratory Technician,3,Single,2625,25308,0,20,4,3,0,2,2,1,2,2,2,1
916,46,No,1,168,Sales,4,2,Marketing,4,Female,2,Manager,2,Married,18789,9946,0,14,3,3,1,26,2,3,11,4,0,0
917,34,No,1,131,Sales,2,3,Marketing,3,Female,3,Sales Executive,1,Single,4538,6039,1,12,3,4,0,4,3,3,3,2,0,0
918,51,No,2,237,Sales,9,3,Life Sciences,4,Male,3,Manager,2,Divorced,19847,19196,1,24,4,1,1,31,5,2,29,10,11,0
919,59,No,1,1429,Research & Development,18,4,Medical,4,Male,3,Manufacturing Director,4,Single,10512,20002,0,12,3,4,0,25,6,2,9,7,5,0
920,34,No,2,135,Research & Development,19,3,Medical,3,Female,3,Laboratory Technician,2,Divorced,4444,22534,0,13,3,3,2,15,2,4,11,8,5,0
921,28,No,2,791,Research & Development,1,4,Medical,4,Male,3,Laboratory Technician,3,Single,2154,6842,1,11,3,3,0,5,2,2,4,2,0,0
922,44,No,1,1199,Research & Development,4,2,Life Sciences,3,Male,4,Manager,1,Divorced,19190,17477,0,14,3,4,2,26,4,2,25,9,14,0
923,34,No,2,648,Human Resources,11,3,Life Sciences,3,Male,2,Human Resources,2,Married,4490,21833,0,11,3,4,2,14,5,4,10,9,1,0
924,35,No,1,735,Research & Development,6,1,Life Sciences,3,Male,3,Research Scientist,3,Married,3506,6020,1,14,3,4,0,4,3,3,3,2,2,0
925,42,No,1,603,Research & Development,7,4,Medical,2,Female,4,Research Scientist,2,Married,2372,5628,1,16,3,4,0,18,2,3,1,0,0,0
926,43,No,1,531,Sales,4,4,Marketing,4,Female,2,Sales Executive,4,Single,10231,20364,0,14,3,4,0,23,3,4,21,7,15,0
927,36,No,1,429,Research & Development,2,4,Life Sciences,3,Female,3,Manufacturing Director,2,Single,5410,2323,1,11,3,4,0,18,2,3,16,14,5,0
928,44,Yes,1,621,Research & Development,15,3,Medical,1,Female,3,Healthcare Representative,4,Married,7978,14075,0,11,3,4,1,10,2,3,10,7,0,1
929,28,No,2,193,Research & Development,2,3,Life Sciences,4,Male,2,Laboratory Technician,4,Married,3867,14222,1,12,3,2,1,2,2,3,2,2,2,0
930,51,No,2,968,Research & Development,6,2,Medical,2,Female,2,Laboratory Technician,3,Single,2838,4257,0,14,3,2,0,8,6,2,7,0,7,0
931,30,No,0,879,Research & Development,9,2,Medical,3,Female,3,Manufacturing Director,3,Single,4695,12858,1,18,3,3,0,10,3,3,8,4,1,0
932,29,Yes,1,806,Research & Development,7,3,Technical Degree,2,Female,3,Laboratory Technician,3,Divorced,3339,17285,1,13,3,1,2,10,2,3,7,7,7,1
933,28,No,1,640,Research & Development,1,3,Technical Degree,4,Male,3,Research Scientist,1,Single,2080,4732,0,11,3,2,0,5,2,2,3,2,1,0
934,25,No,1,266,Research & Development,1,3,Medical,4,Female,3,Research Scientist,2,Single,2096,18830,0,18,3,4,0,2,3,2,2,2,2,0
935,32,No,1,604,Sales,8,3,Medical,3,Male,4,Sales Executive,4,Married,6209,11693,0,15,3,3,2,10,4,4,10,7,0,0
936,45,No,2,364,Research & Development,25,3,Medical,2,Female,3,Manager,2,Single,18061,13035,0,22,4,3,0,22,4,3,0,0,0,0
937,39,No,1,412,Research & Development,13,4,Medical,3,Female,2,Manager,2,Divorced,17123,17334,1,13,3,4,2,21,4,3,19,9,15,0
938,58,No,1,848,Research & Development,23,4,Life Sciences,1,Male,3,Research Scientist,3,Divorced,2372,26076,0,12,3,4,2,2,3,3,2,2,2,0
939,32,Yes,1,1089,Research & Development,7,2,Life Sciences,4,Male,3,Laboratory Technician,3,Married,4883,22845,0,18,3,1,1,10,3,3,10,4,1,1
940,39,Yes,1,360,Research & Development,23,3,Medical,3,Male,3,Research Scientist,1,Single,3904,22154,0,13,3,1,0,6,2,3,5,2,0,1
941,30,No,1,1138,Research & Development,6,3,Technical Degree,1,Female,2,Laboratory Technician,4,Married,4627,23631,0,12,3,1,1,10,6,3,9,2,6,0
942,36,No,1,325,Research & Development,10,4,Technical Degree,4,Female,3,Healthcare Representative,3,Married,7094,5747,0,12,3,1,0,10,0,3,7,7,1,0
943,46,No,1,991,Human Resources,1,2,Life Sciences,4,Female,3,Human Resources,1,Single,3423,22957,0,12,3,3,0,10,3,4,7,6,5,0
944,28,No,0,1476,Research & Development,1,3,Life Sciences,3,Female,1,Laboratory Technician,4,Married,6674,16392,0,11,3,1,3,10,6,3,9,8,7,0
945,50,No,1,1322,Research & Development,28,3,Life Sciences,4,Female,3,Research Director,1,Married,16880,22422,1,11,3,2,0,25,2,3,3,2,1,0
946,40,Yes,1,299,Sales,25,4,Marketing,4,Male,2,Sales Executive,2,Single,9094,17235,1,12,3,3,0,9,2,3,5,4,1,1
947,52,Yes,1,1030,Sales,5,3,Life Sciences,2,Male,3,Sales Executive,2,Single,8446,21534,1,19,3,3,0,10,2,2,8,7,7,1
948,30,No,1,634,Research & Development,17,4,Medical,2,Female,3,Manager,1,Married,11916,25927,1,23,4,4,2,9,2,3,9,1,0,0
949,39,No,1,524,Research & Development,18,2,Life Sciences,1,Male,3,Manufacturing Director,3,Single,4534,13352,0,11,3,1,0,9,6,3,8,7,1,0
950,31,No,0,587,Sales,2,4,Life Sciences,4,Female,3,Sales Executive,3,Divorced,9852,8935,1,19,3,1,1,10,5,2,10,8,9,0
951,41,No,0,256,Sales,10,2,Medical,3,Male,1,Sales Executive,2,Single,6151,22074,0,13,3,1,0,19,4,3,19,2,11,0
952,31,Yes,2,1060,Sales,1,3,Life Sciences,4,Female,3,Sales Representative,2,Single,2302,8319,1,11,3,1,0,3,2,4,3,2,2,1
953,44,Yes,1,935,Research & Development,3,3,Life Sciences,1,Male,3,Laboratory Technician,1,Married,2362,14669,0,12,3,3,0,10,4,4,3,2,1,1
954,42,No,0,495,Research & Development,2,1,Life Sciences,3,Male,3,Manager,3,Married,17861,26582,1,13,3,4,0,21,3,2,20,8,2,0
955,55,No,1,282,Research & Development,2,2,Medical,4,Female,1,Manager,3,Married,19187,6992,0,14,3,4,1,23,5,3,19,9,9,0
956,56,No,1,206,Human Resources,8,4,Life Sciences,4,Male,3,Manager,2,Single,19717,4022,0,14,3,1,0,36,4,3,7,3,7,0
957,40,No,0,458,Research & Development,16,2,Life Sciences,3,Male,3,Research Scientist,3,Divorced,3544,8532,0,16,3,2,1,6,0,3,4,2,0,0
958,34,No,1,943,Research & Development,9,3,Life Sciences,4,Male,3,Healthcare Representative,4,Divorced,8500,5494,0,11,3,4,1,10,0,2,9,7,1,0
959,40,No,1,523,Research & Development,2,3,Life Sciences,3,Male,3,Research Scientist,4,Single,4661,22455,0,13,3,3,0,9,4,3,9,8,8,0
960,41,No,2,1018,Sales,1,3,Marketing,3,Female,3,Sales Executive,1,Divorced,4103,4297,0,17,3,4,1,10,2,3,9,3,1,0
961,35,No,2,482,Research & Development,4,4,Life Sciences,3,Male,3,Research Scientist,3,Single,4249,2690,1,11,3,2,0,9,3,3,9,6,1,0
962,51,No,1,770,Human Resources,5,3,Life Sciences,3,Male,3,Manager,2,Divorced,14026,17588,1,11,3,2,1,33,2,3,33,9,0,0
963,38,No,1,1009,Sales,2,2,Life Sciences,2,Female,3,Sales Executive,1,Divorced,6893,19461,0,15,3,4,1,11,3,3,7,7,1,0
964,34,No,1,507,Sales,15,2,Medical,3,Female,3,Sales Executive,1,Single,6125,23553,0,12,3,4,0,10,6,4,10,8,9,0
965,25,No,1,882,Research & Development,19,1,Medical,4,Male,3,Laboratory Technician,4,Married,3669,9075,0,11,3,3,3,7,6,2,3,2,1,0
966,58,Yes,1,601,Research & Development,7,4,Medical,3,Female,2,Manufacturing Director,1,Married,10008,12023,1,14,3,4,0,31,0,2,10,9,5,1
967,40,No,1,329,Research & Development,1,4,Life Sciences,2,Male,3,Laboratory Technician,2,Married,2387,6762,0,22,4,3,1,7,3,3,4,2,0,0
968,36,No,2,607,Sales,7,3,Marketing,1,Female,4,Sales Executive,1,Married,4639,2261,0,16,3,4,1,17,2,2,15,7,6,0
969,48,No,1,855,Research & Development,4,3,Life Sciences,4,Male,3,Manufacturing Director,4,Single,7898,18706,0,11,3,3,0,11,2,3,10,9,0,0
970,27,No,1,1291,Sales,11,3,Medical,3,Female,4,Sales Representative,4,Married,2534,6527,0,14,3,2,1,5,4,3,1,0,0,0
971,51,No,1,1405,Research & Development,11,2,Technical Degree,4,Female,2,Manufacturing Director,2,Single,13142,24439,0,16,3,2,0,29,1,2,5,2,0,0
972,18,No,0,1124,Research & Development,1,3,Life Sciences,4,Female,3,Laboratory Technician,4,Single,1611,19305,0,15,3,3,0,0,5,4,0,0,0,0
973,35,No,1,817,Research & Development,1,3,Medical,4,Female,2,Laboratory Technician,4,Married,5363,10846,0,12,3,2,1,10,0,3,9,7,0,0
974,27,No,2,793,Sales,2,1,Life Sciences,4,Male,1,Sales Executive,4,Single,5071,20392,0,20,4,2,0,8,3,3,6,2,0,0
975,55,Yes,1,267,Sales,13,4,Marketing,1,Male,4,Sales Executive,3,Single,13695,9277,1,17,3,3,0,24,2,2,19,7,3,1
976,56,No,1,1369,Research & Development,23,3,Life Sciences,4,Male,3,Manufacturing Director,2,Married,13402,18235,1,12,3,1,1,33,0,3,19,16,15,0
977,34,No,0,999,Research & Development,26,1,Technical Degree,1,Female,2,Research Scientist,3,Divorced,2029,15891,0,20,4,3,3,5,2,3,5,4,0,0
978,40,No,1,1202,Research & Development,2,1,Medical,2,Female,4,Healthcare Representative,3,Divorced,6377,13888,0,20,4,2,3,15,0,3,12,11,11,0
979,34,No,1,285,Research & Development,29,3,Medical,2,Male,3,Laboratory Technician,3,Married,5429,17491,0,13,3,1,2,10,1,3,8,7,7,0
980,31,Yes,2,703,Sales,2,3,Life Sciences,3,Female,2,Sales Representative,4,Single,2785,11882,0,14,3,3,0,3,3,4,1,0,0,1
981,35,Yes,2,662,Sales,18,4,Marketing,4,Female,3,Sales Executive,3,Married,4614,23288,1,18,3,3,1,5,0,2,4,2,3,1
982,38,No,2,693,Research & Development,7,3,Life Sciences,4,Male,4,Research Scientist,3,Divorced,2610,15748,0,11,3,4,3,4,2,3,4,2,0,0
983,34,No,1,404,Research & Development,2,4,Technical Degree,3,Female,3,Healthcare Representative,4,Single,6687,6163,0,11,3,4,0,14,2,4,14,11,4,0
984,28,No,1,736,Sales,26,3,Life Sciences,3,Male,2,Sales Executive,1,Married,4724,24232,0,11,3,3,1,5,0,3,5,3,0,0
985,31,Yes,1,330,Research & Development,22,4,Medical,4,Male,3,Manufacturing Director,3,Married,6179,21057,1,15,3,4,2,10,3,2,10,2,6,1
986,39,No,1,1498,Sales,21,4,Life Sciences,1,Male,2,Sales Executive,4,Married,6120,3567,1,12,3,4,2,8,2,4,5,4,1,0
987,51,No,2,541,Sales,2,3,Marketing,2,Male,3,Sales Executive,2,Married,10596,15395,0,11,3,2,0,14,5,3,4,2,3,0
988,41,No,2,1200,Research & Development,22,3,Life Sciences,4,Female,3,Research Scientist,4,Divorced,5467,13953,1,14,3,1,2,12,4,2,6,2,3,0
989,37,No,1,1439,Research & Development,4,1,Life Sciences,3,Male,3,Research Scientist,3,Married,2996,5182,1,15,3,4,0,8,2,3,6,4,1,0
990,33,No,2,1111,Sales,5,1,Life Sciences,2,Male,3,Sales Executive,4,Married,9998,19293,0,13,3,1,0,8,2,4,5,4,1,0
991,32,No,1,499,Sales,2,1,Marketing,3,Male,3,Sales Executive,2,Married,4078,20497,1,13,3,1,3,4,3,2,3,2,1,0
992,39,No,0,1485,Research & Development,25,2,Life Sciences,3,Male,3,Healthcare Representative,3,Married,10920,3449,0,21,4,2,1,13,2,3,6,4,0,0
993,25,No,1,1372,Sales,18,1,Life Sciences,1,Male,4,Sales Executive,3,Married,6232,12477,0,11,3,2,0,6,3,2,3,2,1,0
994,52,No,2,322,Research & Development,28,2,Medical,4,Female,4,Manufacturing Director,3,Married,13247,9731,1,11,3,2,1,24,3,2,5,3,0,0
995,43,No,1,930,Research & Development,6,3,Medical,1,Female,2,Research Scientist,3,Single,4081,20003,1,14,3,1,0,20,3,1,20,7,1,0
996,27,No,1,205,Sales,10,3,Marketing,4,Female,2,Sales Executive,4,Married,5769,7100,1,11,3,4,0,6,3,3,6,2,4,0
997,27,Yes,1,135,Research & Development,17,4,Life Sciences,4,Female,3,Research Scientist,3,Single,2394,25681,1,13,3,4,0,8,2,3,8,2,7,1
998,26,No,1,683,Research & Development,2,1,Medical,1,Male,2,Research Scientist,4,Single,3904,4050,0,12,3,4,0,5,2,3,4,3,1,0
999,42,No,1,1147,Human Resources,10,3,Human Resources,3,Female,3,Manager,1,Married,16799,16616,0,14,3,3,1,21,5,3,20,7,0,0
1000,52,No,1,258,Research & Development,8,4,Other,3,Female,3,Laboratory Technician,1,Married,2950,17363,0,13,3,3,0,12,2,1,5,4,0,0
1001,37,No,1,1462,Research & Development,11,3,Medical,1,Female,3,Laboratory Technician,3,Single,3629,19106,0,18,3,1,0,8,6,3,3,2,0,0
1002,35,No,2,200,Research & Development,18,2,Life Sciences,3,Male,3,Manufacturing Director,4,Single,9362,19944,0,11,3,3,0,10,2,3,2,2,2,0
1003,25,No,1,949,Research & Development,1,3,Technical Degree,1,Male,3,Laboratory Technician,4,Married,3229,4910,0,11,3,2,1,7,2,2,3,2,0,0
1004,26,No,1,652,Research & Development,7,3,Other,3,Male,4,Laboratory Technician,1,Single,3578,23577,0,12,3,4,0,8,2,3,7,7,0,0
1005,29,No,1,332,Human Resources,17,3,Other,2,Male,2,Human Resources,1,Single,7988,9769,0,13,3,1,0,10,3,2,10,9,0,0
1006,49,Yes,2,1475,Research & Development,28,2,Life Sciences,1,Male,2,Laboratory Technician,1,Single,4284,22710,0,20,4,1,0,20,2,3,4,3,1,1
1007,29,Yes,2,337,Research & Development,14,1,Other,3,Female,3,Healthcare Representative,4,Single,7553,22930,1,12,3,1,0,9,1,3,8,7,7,1
1008,54,No,1,971,Research & Development,1,3,Medical,4,Female,3,Research Director,4,Single,17328,5652,0,19,3,4,0,29,3,2,20,7,12,0
1009,58,No,1,1055,Research & Development,1,3,Medical,4,Female,3,Research Director,1,Married,19701,22456,1,21,4,3,1,32,3,3,9,8,1,0
1010,55,No,1,1136,Research & Development,1,4,Medical,2,Male,4,Research Director,4,Divorced,14732,12414,0,13,3,4,2,31,4,4,7,7,0,0
1011,36,No,1,1174,Sales,3,4,Marketing,1,Female,3,Sales Executive,2,Single,9278,20763,1,16,3,4,0,15,3,3,5,4,0,0
1012,31,Yes,2,667,Sales,1,4,Life Sciences,2,Female,1,Sales Representative,3,Single,1359,16154,0,12,3,2,0,1,3,3,1,0,0,1
1013,30,No,1,855,Sales,7,4,Marketing,4,Female,3,Sales Executive,1,Divorced,4779,12761,0,14,3,2,2,8,3,3,3,2,0,0
1014,31,No,1,182,Research & Development,8,5,Life Sciences,1,Female,3,Research Director,2,Single,16422,8847,0,11,3,3,0,9,3,4,3,2,1,0
1015,34,No,2,560,Research & Development,1,4,Other,4,Male,3,Research Scientist,1,Divorced,2996,20284,0,14,3,3,2,10,2,3,4,3,1,0
1016,31,Yes,1,202,Research & Development,8,3,Life Sciences,1,Female,2,Research Scientist,2,Single,1261,22262,0,12,3,3,0,1,3,4,1,0,0,1
1017,27,No,1,1377,Research & Development,11,1,Life Sciences,2,Male,3,Laboratory Technician,1,Married,2099,7679,0,14,3,2,0,6,3,4,5,0,1,0
1018,36,No,1,172,Research & Development,4,4,Life Sciences,1,Male,2,Laboratory Technician,4,Single,5810,22604,0,16,3,3,0,10,2,2,10,4,1,0
1019,36,No,1,329,Sales,16,4,Marketing,3,Female,2,Sales Executive,1,Married,5647,13494,0,13,3,1,2,11,3,2,3,2,0,0
1020,47,No,1,465,Research & Development,1,3,Technical Degree,1,Male,3,Research Scientist,4,Married,3420,10205,0,12,3,3,1,17,2,2,6,5,1,0
1021,25,Yes,1,383,Sales,9,2,Life Sciences,1,Male,2,Sales Representative,1,Married,4400,15182,0,12,3,1,0,6,2,3,3,2,2,1
1022,37,No,0,1413,Research & Development,5,2,Technical Degree,3,Male,4,Laboratory Technician,3,Single,3500,25470,0,14,3,1,0,7,2,1,6,5,1,0
1023,56,No,1,1255,Research & Development,1,2,Life Sciences,1,Female,3,Research Scientist,1,Married,2066,10494,0,22,4,4,1,5,3,4,3,2,1,0
1024,47,No,1,359,Research & Development,2,4,Medical,1,Female,3,Research Director,3,Married,17169,26703,0,19,3,2,2,26,2,4,20,17,5,0
1025,24,No,1,1476,Sales,4,1,Medical,4,Female,3,Sales Executive,3,Married,4162,15211,1,12,3,3,2,5,3,3,5,4,0,0
1026,32,No,1,601,Sales,7,5,Marketing,4,Male,3,Sales Executive,4,Married,9204,23343,0,12,3,3,1,7,3,2,4,3,0,0
1027,34,No,1,401,Research & Development,1,3,Life Sciences,4,Female,2,Laboratory Technician,2,Married,3294,3708,0,17,3,1,1,7,2,2,5,4,0,0
1028,41,No,1,1283,Research & Development,5,5,Medical,2,Male,4,Research Scientist,3,Married,2127,5561,1,12,3,1,0,7,5,2,4,2,0,0
1029,40,No,0,663,Research & Development,9,4,Other,3,Male,3,Laboratory Technician,3,Divorced,3975,23099,0,11,3,3,2,11,2,4,8,7,0,0
1030,31,No,1,326,Sales,8,2,Life Sciences,1,Male,3,Sales Executive,4,Divorced,10793,8386,0,18,3,1,1,13,5,3,13,7,9,0
1031,46,Yes,1,377,Sales,9,3,Marketing,1,Male,3,Sales Executive,4,Divorced,10096,15986,0,11,3,1,1,28,1,4,7,7,4,1
1032,39,Yes,0,592,Research & Development,2,3,Life Sciences,1,Female,2,Laboratory Technician,1,Single,3646,17181,1,23,4,2,0,11,2,4,1,0,0,1
1033,31,Yes,2,1445,Research & Development,1,5,Life Sciences,3,Female,4,Manufacturing Director,2,Single,7446,8931,0,11,3,1,0,10,2,3,10,8,4,1
1034,45,No,1,1038,Research & Development,20,3,Medical,2,Male,1,Healthcare Representative,1,Divorced,10851,19863,1,18,3,2,1,24,2,3,7,7,0,0
1035,31,No,1,1398,Human Resources,8,2,Medical,4,Female,4,Human Resources,2,Single,2109,24609,0,18,3,4,0,8,3,3,3,2,0,0
1036,31,Yes,2,523,Research & Development,2,3,Life Sciences,2,Male,3,Laboratory Technician,4,Married,3722,21081,1,13,3,3,1,7,2,1,2,2,2,1
1037,45,No,1,1448,Research & Development,29,3,Technical Degree,2,Male,3,Manufacturing Director,4,Married,9380,14720,1,18,3,4,2,10,4,4,3,1,1,0
1038,48,No,1,1221,Sales,7,3,Marketing,3,Male,3,Sales Executive,1,Divorced,5486,24795,0,11,3,1,3,15,3,3,2,2,2,0
1039,34,Yes,1,1107,Human Resources,9,4,Technical Degree,1,Female,3,Human Resources,3,Married,2742,3072,0,15,3,4,0,2,0,3,2,2,2,1
1040,40,No,0,218,Research & Development,8,1,Medical,4,Male,2,Research Director,2,Divorced,13757,25178,0,11,3,3,1,16,5,3,9,8,4,0
1041,28,No,1,866,Sales,5,3,Medical,4,Male,3,Sales Executive,1,Single,8463,23490,0,18,3,4,0,6,4,3,5,4,1,0
1042,44,No,0,981,Research & Development,5,3,Life Sciences,3,Male,2,Laboratory Technician,3,Single,3162,7973,0,14,3,4,0,7,5,3,5,2,0,0
1043,53,No,1,447,Research & Development,2,3,Medical,4,Male,4,Research Director,2,Single,16598,19764,0,12,3,2,0,35,2,2,9,8,8,0
1044,49,No,1,1495,Research & Development,5,4,Technical Degree,1,Male,3,Healthcare Representative,3,Married,6651,21534,0,14,3,2,1,20,0,2,3,2,1,0
1045,40,No,1,896,Research & Development,2,3,Medical,3,Male,3,Research Scientist,3,Divorced,2345,8045,0,14,3,3,1,8,3,4,3,1,1,0
1046,44,No,1,1467,Research & Development,20,3,Life Sciences,4,Male,3,Research Scientist,2,Single,3420,21158,0,13,3,3,0,6,3,2,5,2,1,0
1047,33,No,2,430,Sales,7,3,Medical,4,Male,3,Sales Executive,1,Married,4373,17456,0,14,3,1,2,5,2,3,4,3,0,0
1048,34,No,1,1326,Sales,3,3,Other,4,Male,1,Sales Executive,1,Single,4759,15891,0,18,3,4,0,15,2,3,13,9,3,0
1049,30,No,1,1358,Sales,16,1,Life Sciences,4,Male,3,Sales Executive,3,Married,5301,2939,0,15,3,3,2,4,2,2,2,1,2,0
1050,42,No,2,748,Research & Development,9,2,Medical,1,Female,3,Laboratory Technician,4,Single,3673,16458,0,13,3,3,0,12,3,3,12,9,5,0
1051,44,No,2,383,Sales,1,5,Marketing,1,Female,3,Sales Executive,3,Married,4768,9282,0,12,3,3,1,11,4,2,1,0,0,0
1052,30,No,0,990,Research & Development,7,3,Technical Degree,3,Male,3,Research Scientist,3,Divorced,1274,7152,0,13,3,2,2,1,2,2,1,0,0,0
1053,57,No,1,405,Research & Development,1,2,Life Sciences,2,Male,4,Research Scientist,3,Married,4900,2721,0,24,4,1,1,13,2,2,12,9,2,0
1054,49,No,1,1490,Research & Development,7,4,Life Sciences,3,Male,3,Healthcare Representative,2,Divorced,10466,20948,0,14,3,2,2,29,3,3,8,7,0,0
1055,34,No,2,829,Research & Development,15,3,Medical,2,Male,3,Research Director,1,Divorced,17007,11929,0,14,3,4,2,16,3,2,14,8,6,0
1056,28,Yes,2,1496,Sales,1,3,Technical Degree,1,Male,3,Sales Representative,3,Married,2909,15747,0,15,3,4,1,5,3,4,3,2,1,1
1057,29,Yes,2,115,Sales,13,3,Technical Degree,1,Female,3,Sales Executive,2,Single,5765,17485,0,11,3,1,0,7,4,1,5,3,0,1
1058,34,Yes,1,790,Sales,24,4,Medical,1,Female,2,Sales Executive,2,Single,4599,7815,1,23,4,3,0,16,2,4,15,9,10,1
1059,35,No,1,660,Sales,7,1,Life Sciences,4,Male,3,Sales Representative,3,Married,2404,16192,0,13,3,1,1,1,3,3,1,0,0,0
1060,24,Yes,2,381,Research & Development,9,3,Medical,2,Male,3,Laboratory Technician,1,Single,3172,16998,1,11,3,3,0,4,2,2,0,0,0,1
1061,24,No,0,830,Sales,13,2,Life Sciences,4,Female,3,Sales Representative,2,Married,2033,7103,0,13,3,3,1,1,2,3,1,0,0,0
1062,44,No,2,1193,Research & Development,2,1,Medical,2,Male,3,Manufacturing Director,3,Single,10209,19719,1,18,3,2,0,16,2,2,2,2,2,0
1063,29,No,1,1246,Sales,19,3,Life Sciences,3,Male,2,Sales Executive,3,Divorced,8620,23757,0,14,3,3,2,10,3,3,10,7,0,0
1064,30,No,1,330,Human Resources,1,3,Life Sciences,3,Male,3,Human Resources,3,Divorced,2064,15428,0,21,4,1,1,6,3,4,5,3,1,0
1065,55,No,1,1229,Research & Development,4,4,Life Sciences,4,Male,3,Healthcare Representative,3,Married,4035,16143,1,16,3,2,0,4,2,3,3,2,1,0
1066,33,No,1,1099,Research & Development,4,4,Medical,1,Female,2,Laboratory Technician,2,Married,3838,8192,0,11,3,4,0,8,5,3,5,4,0,0
1067,47,No,1,571,Sales,14,3,Medical,3,Female,3,Sales Executive,3,Married,4591,24200,1,17,3,3,1,11,4,2,5,4,1,0
1068,28,Yes,2,289,Research & Development,2,2,Medical,3,Male,2,Laboratory Technician,1,Single,2561,5355,0,11,3,3,0,8,2,2,0,0,0,1
1069,28,No,1,1423,Research & Development,1,3,Life Sciences,1,Male,2,Research Scientist,3,Divorced,1563,12530,0,14,3,4,1,1,2,1,1,0,0,0
1070,28,No,2,467,Sales,7,3,Life Sciences,3,Male,3,Sales Executive,1,Single,4898,11827,0,14,3,4,0,5,5,3,4,2,1,0
1071,49,No,1,271,Research & Development,3,2,Medical,3,Female,2,Laboratory Technician,1,Married,4789,23070,0,25,4,1,1,10,3,3,3,2,1,0
1072,29,No,2,410,Research & Development,2,1,Life Sciences,4,Female,3,Laboratory Technician,2,Married,3180,4668,0,13,3,3,3,4,3,3,3,2,0,0
1073,28,No,1,1083,Research & Development,29,1,Life Sciences,3,Male,1,Manufacturing Director,2,Married,6549,3173,0,14,3,2,2,8,2,2,8,6,1,0
1074,33,No,1,516,Research & Development,8,5,Life Sciences,4,Male,3,Healthcare Representative,3,Single,6388,22049,1,17,3,1,0,14,6,3,0,0,0,0
1075,32,No,1,495,Research & Development,10,3,Medical,3,Male,3,Manager,4,Single,11244,21072,0,25,4,2,0,10,5,4,5,2,0,0
1076,54,No,2,1050,Research & Development,11,4,Medical,2,Female,3,Manager,4,Divorced,16032,24456,0,20,4,1,1,26,2,3,14,9,1,0
1077,29,Yes,1,224,Research & Development,1,4,Technical Degree,1,Male,2,Research Scientist,1,Single,2362,7568,0,13,3,3,0,11,2,1,9,7,0,1
1078,44,No,1,136,Research & Development,28,3,Life Sciences,4,Male,3,Research Director,1,Married,16328,22074,0,13,3,3,1,24,1,4,20,6,14,0
1079,39,No,1,1089,Research & Development,6,3,Life Sciences,2,Female,3,Manufacturing Director,2,Single,8376,9150,0,18,3,4,0,9,3,3,2,0,2,0
1080,46,No,1,228,Sales,3,3,Life Sciences,3,Female,3,Manager,2,Married,16606,11380,0,12,3,4,1,23,2,4,13,12,5,0
1081,35,No,1,1029,Research & Development,16,3,Life Sciences,4,Female,2,Healthcare Representative,2,Single,8606,21195,0,19,3,4,0,11,3,1,11,8,3,0
1082,23,No,1,507,Research & Development,20,1,Life Sciences,1,Male,3,Laboratory Technician,3,Single,2272,24812,0,14,3,2,0,5,2,3,4,3,1,0
1083,40,Yes,1,676,Research & Development,9,4,Life Sciences,4,Male,3,Laboratory Technician,1,Single,2018,21831,0,14,3,2,0,15,3,1,5,4,1,1
1084,34,No,1,971,Sales,1,3,Technical Degree,4,Male,2,Sales Executive,3,Married,7083,12288,1,14,3,4,0,10,3,3,10,9,8,0
1085,31,Yes,2,561,Research & Development,3,3,Life Sciences,4,Female,3,Research Scientist,3,Single,4084,4156,0,12,3,1,0,7,2,1,7,2,7,1
1086,50,No,2,333,Research & Development,22,5,Medical,3,Male,1,Research Director,4,Single,14411,24450,1,13,3,4,0,32,2,3,32,6,13,0
1087,34,No,1,1440,Sales,7,2,Technical Degree,2,Male,3,Sales Representative,3,Married,2308,4944,1,25,4,2,1,12,4,3,11,10,5,0
1088,42,No,1,1210,Research & Development,2,3,Medical,3,Male,2,Laboratory Technician,2,Married,4841,24052,0,14,3,2,1,4,3,3,1,0,0,0
